id,venue_id,name,logo_url
1336,5,An Evening With @ThatKevinSmith,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1451/original/kevin_Smith_SE.jpg?1420842020
1312,5,Helium Presents: Kurt Metzger,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/170/original/Kurt_Metzger.jpg?1417530866
1270,5,Open Mic (FREE) - Tuesday  Jan 6th at 8pm,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/551/original/SeatEngine_OpenMic.jpg?1417535360
1271,5,Open Mic (FREE) - Tuesday  Jan 13th at 8pm,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/551/original/SeatEngine_OpenMic.jpg?1417535360
1268,5,Special Event: John Caparulo,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/514/original/john_caparulo_SE.jpg?1417534921
1273,5,Open Mic (FREE) - Tuesday  Jan 27th at 8pm,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/551/original/SeatEngine_OpenMic.jpg?1417535360
645,5,Special Event Jim Breuer,
1313,5,Special Event: Taylor Williamson,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1444/original/Taylor_Williamson_SE.jpg?1419364705
1965,5,Helium Presents: Jimmy Pardo,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/2011/original/Pardo_NEW.JPG?1426617031
476,5,Auggie Smith,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/266/original/eve_308_lrg.jpg?1417531995
477,5,Natasha Leggero from Chelsea Lately,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/267/original/eve_309_lrg.jpg?1417532006
478,5,Maria Bamford from The Comedians of Comedy,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1079/original/eve_139_lrg.jpg?1418230335
1269,5,Special Event: Mick Foley,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/622/original/Mick_Foley.jpg?1417536204
487,5,Greg Proops,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/277/original/Doug_Mellard.jpg?1417532124
488,5,Greg Proops Podcast,
499,5,Portland All-Stars,
500,5,Portland's All-Stars,
501,5,Portland All-Stars,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/357/original/Ralph_Harris.jpg?1417533066
505,5,The Sklar Brothers,
506,5,The Sklar Brothers,
509,5,Moshe Kasher from Comedy Central's Live at Gotham,
508,5,Mario DiGiorgio - Comedy Central's Premium Blend,
510,5,Hal Sparks from Queer as Folk & Talk Soup,
516,5,Art Krug,
517,5,Art Krug,
518,5,Art Krug,
515,5,Nick Thune - The Reunion Tour,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1100/original/eve_245_lrg.jpg?1418230373
520,5,Art Krug,
519,5,Art Krug,
521,5,Mitch Fatel from Comedy Central Presents...,
525,5,Dan Cummins from Comedy Central Presents...,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1102/original/eve_275_lrg.jpg?1418230377
522,5,Amy Schumer from The Charlie Sheen Roast,
526,5,Dan Cummins from Crazy with a Capital F,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1102/original/eve_275_lrg.jpg?1418230377
529,5,Josh Wolf from Chelsea Lately,
523,5,test,
524,5,test,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/375/original/eve_604_lrg.jpg?1417533278
528,5,Josh Wolf from E!'s Chelsea Lately,
532,5,Tom Wilson - Biff from Back To The Future,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1120/original/eve_306_lrg.jpg?1418230408
527,5,Dan Cummins,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1102/original/eve_275_lrg.jpg?1418230377
533,5,Tom Wilson  Biff Back to the Future,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1120/original/eve_306_lrg.jpg?1418230408
535,5,Anjelah Johnson from MADtv,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1122/original/eve_308_lrg.jpg?1418230412
536,5,Marc Maron from WTF,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1123/original/eve_309_lrg.jpg?1418230414
534,5,Ben Bailey from Cash Cab,
537,5,Ladies of Portland Stand-Up Show,
539,5,Patton Oswalt from Big Fan,
542,5,Tig Notaro from The Sarah Silverman Program,
555,5,TBS & Rooftop's National College Comedy Comp.,
548,5,Portland's Own  Dwight Slade,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/389/original/Anthony_Jeselnik.jpg?1417533443
556,5,Emo Philips,
551,5,Joe Sib's California Calling...,
557,5,Todd Barry,
538,5,Patton Oswalt - star of Big Fan,
560,5,Andy Kindler from NBC's Last Comic Standing,
1612,5,Helium Presents: Mostly True: A Storytelling Spectacle,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1680/original/Mostly-True-A-Storytelling-Spectacle.jpg?1421789900
1272,5,Open Mic (FREE) - Tuesday  Jan 20th at 8pm,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/551/original/SeatEngine_OpenMic.jpg?1417535360
566,5,Greg Fitzsimmons from Sirus Radio,
567,5,Greg Fitzsimmons from Chelsea Lately,
572,5,Arj Barker,
570,5,Paul Mooney from Chappelle's Show,
573,5,Bert Kreischer,
579,5,Dom Irrera,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1145/original/eve_604_lrg.jpg?1418230456
580,5,Roy Wood Jr.,
581,5,Orny Adams from Seinfeld's Comedian,
577,5,Mike Epps,
582,5,Special Event Dave Attell,
586,5,Mark Curry,
585,5,Anthony Jeselnik,
587,5,Hannibal Buress,
588,5,Tom Green,
589,5,Aisha Tyler from Archer,
595,5,Rhys Darby from Flight of the Conchords,
594,5,Steve Byrne,
592,5,Jon Dore IFC's The Jon Dore Television Show,
590,5,Comedy A.S.A.P. Fundraiser,
591,5,Harland Williams from Half Baked,
596,5,Al Madrigal,
597,5,Craig Robinson from The Office,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1151/original/eve_922_lrg.jpg?1418230468
602,5,Colin Kane,
599,5,Michael Winslow from Police Academy,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1153/original/eve_948_lrg.jpg?1418230472
600,5,Wendy Liebman,
608,5,James Adomian LIVE ALBUM TAPING,
601,5,Garfunkel & Oates,
605,5,Jackie Kashian The Dork Forest,
604,5,Bob Saget - Special Event,
610,5,Rob Schneider,
607,5,Kevin Pollak,
613,5,TV Scribes,
609,5,James Adomian,
612,5,Roast The Week,
616,5,Talk Show: The Game Show,
606,5,Helium Kids Comedy With Angel Ocasio,
615,5,As Seen on TV,
617,5,Eugene Mirman,
619,5,Dustin Ybarra,
620,5,Gary Owen,
618,5,Theo Von,
622,5,Jeff Dye from MTV’s Money From Strangers,
627,5,Maz Jobrani,
628,5,Chelsea Peretti from Louie,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1157/original/eve_1527_lrg.jpg?1418230481
631,5,Margaret Cho,
629,5,Chris Fairbanks,
635,5,Ari Shaffir,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1160/original/eve_1682_lrg.jpg?1418230487
630,5,Brendon Walsh,
633,5,Nathan Brannon “The Hamster Village”,
632,5,Paul Reiser,
611,5,Last Comic Standing Room Only,
636,5,Joey Diaz from Beauty and da Beast,
614,5,The Friday Forty,
637,5,John Caparulo from Vince Vaugn's WW Comedy Tour,
644,5,Special Event Harmontown,
676,5,It is so easy to build new events!,
681,5,Alex Koll,
687,5,John Pinette - Special Event,
694,5,Rory Scovel,
710,5,Ralphie May - Special Event,
714,5,Ari Shaffir,
650,5,Graham Elwood,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1176/original/eve_2281_lrg.jpg?1418230521
1275,5,Special Event: Jake Johannsen,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/686/original/Jake_Johannsen.jpg?1417536969
653,5,Sarah Colonna Chelsea Lately,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/1183/original/eve_2345_lrg.jpg?1418230535
654,5,Liars  Jerks  and Perverts Beware! Ethical Violations for Personal Conduct.,
656,5,Michael McDonald,
658,5,Sullivan & Son,
657,5,Fortune Feimster Chelsea Lately,
661,5,Wildcat Haven Sanctuary Presents: The Paw Project,
660,5,Hari Kondabolu Totally Biased,
662,5,Heather McDonald from Chelsea Lately,
665,5,John Heffron,
663,5,Reformed Whores,
664,5,Helium Showcase,
666,5,Joey Diaz,
667,5,Greg Behrendt - Walking the Room Podcast & NY Times Best-selling Author,
670,5,Frank Caliendo - Special Event,
669,5,Andy Kindler,
668,5,Brad Williams,
677,5,Dan Cummins,
678,5,Garfunkel & Oates,
679,5,Neal Brennan,
675,5,Dis/orient/ed Comedy,
680,5,Tim Meadows - Special Event,
684,5,Felipe Esparza,
674,5,Parlor Live,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/828/original/Adam_Clayton.jpg?1417538845
682,5,Doug Benson - Live Doug Loves Movies Podcast - Special Event,
688,5,Rex Navarrete,
683,5,Rex Navarrete,
689,5,Tim Lee Special Event,
691,5,Tim Lee - Scientist Turned Comedian - Special Event,
690,5,Tim Lee Special Event,
692,5,Super Awesome All-Stars,
693,5,Phil Palisoul,
695,5,Phil Palisoul,
699,5,Kyle Kinane,https://d1uztnrmshzmzd.cloudfront.net/talent/headshots/photos/942/original/Woof_SE.jpg?1417540241
697,5,Comedy-Magic-Music New Year's Eve!,
698,5,New Year's Eve with Nick Thune!,
702,5,Andrew Santino,
701,5,Tracy Morgan: Excuse My French -  Special Event,
700,5,Kyle Kinane,
705,5,Ryan Hamilton,
708,5,Whiskey Tango Improv,
696,5,A Magical New Year's Eve w/ Dana Gould!,
707,5,Dan Soder and Adam Ray,
712,5,Tommy Johnagin,
716,5,Kevin Pollak Special Event,
711,5,Dov Davidoff - Special Event,
720,5,Christopher Titus - Special Event,
723,5,Permanent Comedy (cancel),
715,5,Steve-O from MTV's Jackass - Special Event,
721,5,Tommy Davidson,
719,5,Bryan Callen,
725,5,Norm Macdonald Special Event,
724,5,Permanent Comedy with Todd Armstrong,
